,R,G,B,hist,framenum,frameName
7,132.068493151,182.671232877,231.232876712,0.0405555555556,28.0,mascotas/mascotas-028.png
0,33.3930885529,41.0,69.7084233261,0.257222222222,29.0,mascotas/mascotas-029.png
1,59.6529411765,59.2676470588,71.3823529412,0.188888888889,29.0,mascotas/mascotas-029.png
2,26.3435582822,27.3895705521,43.4938650307,0.181111111111,29.0,mascotas/mascotas-029.png
3,56.539748954,88.7782426778,150.874476987,0.132777777778,29.0,mascotas/mascotas-029.png
4,39.6376811594,62.690821256,111.062801932,0.115,29.0,mascotas/mascotas-029.png
5,65.5384615385,113.384615385,191.596153846,0.0577777777778,29.0,mascotas/mascotas-029.png
6,102.349206349,153.015873016,212.492063492,0.035,29.0,mascotas/mascotas-029.png
7,147.689655172,195.74137931,239.482758621,0.0322222222222,29.0,mascotas/mascotas-029.png
0,25.432348367,29.6889580093,51.8071539658,0.357222222222,30.0,mascotas/mascotas-030.png
1,35.7692307692,47.8025641026,82.8666666667,0.216666666667,30.0,mascotas/mascotas-030.png
2,46.2749003984,68.7250996016,117.752988048,0.139444444444,30.0,mascotas/mascotas-030.png
3,57.1050228311,90.0136986301,152.278538813,0.121666666667,30.0,mascotas/mascotas-030.png
4,64.3195266272,62.7633136095,73.0059171598,0.0938888888889,30.0,mascotas/mascotas-030.png
5,78.625,129.486111111,204.833333333,0.04,30.0,mascotas/mascotas-030.png
6,175.935483871,190.322580645,221.451612903,0.0172222222222,30.0,mascotas/mascotas-030.png
7,122.68,128.0,143.92,0.0138888888889,30.0,mascotas/mascotas-030.png
0,24.3608247423,27.5628865979,47.4927835052,0.269444444444,31.0,mascotas/mascotas-031.png
1,33.6993603412,43.3070362473,75.8102345416,0.261666666667,31.0,mascotas/mascotas-031.png
2,55.9677419355,87.8064516129,148.383064516,0.137777777778,31.0,mascotas/mascotas-031.png
3,63.1583710407,62.2805429864,73.0678733032,0.122777777778,31.0,mascotas/mascotas-031.png
4,43.2949308756,64.3271889401,111.737327189,0.119444444444,31.0,mascotas/mascotas-031.png
5,77.9230769231,129.967032967,206.230769231,0.0505555555556,31.0,mascotas/mascotas-031.png
6,150.65,180.35,222.475,0.0222222222222,31.0,mascotas/mascotas-031.png
7,116.551724138,121.034482759,135.75862069,0.0161111111111,31.0,mascotas/mascotas-031.png
0,24.8468992248,28.2596899225,48.8217054264,0.286666666667,32.0,mascotas/mascotas-032.png
1,33.7333333333,44.4774193548,78.3505376344,0.258333333333,32.0,mascotas/mascotas-032.png
2,46.2530612245,67.6571428571,115.424489796,0.135,32.0,mascotas/mascotas-032.png
3,63.2568807339,61.9770642202,72.1376146789,0.121111111111,32.0,mascotas/mascotas-032.png
4,56.3906976744,90.3720930233,153.348837209,0.120555555556,32.0,mascotas/mascotas-032.png
5,79.1518987342,133.898734177,210.696202532,0.0438888888889,32.0,mascotas/mascotas-032.png
6,119.457142857,125.485714286,144.257142857,0.0194444444444,32.0,mascotas/mascotas-032.png
7,165.814814815,192.925925926,227.518518519,0.015,32.0,mascotas/mascotas-032.png
0,25.0254403131,28.4481409002,49.1800391389,0.283888888889,33.0,mascotas/mascotas-033.png
1,34.6378600823,45.4094650206,78.8744855967,0.27,33.0,mascotas/mascotas-033.png
2,46.6902654867,69.8938053097,119.03539823,0.125555555556,33.0,mascotas/mascotas-033.png
3,56.6161137441,91.3981042654,156.563981043,0.117222222222,33.0,mascotas/mascotas-033.png
4,63.7393364929,62.2701421801,72.1658767773,0.117222222222,33.0,mascotas/mascotas-033.png
5,78.8367346939,133.102040816,210.683673469,0.0544444444444,33.0,mascotas/mascotas-033.png
6,120.517241379,125.689655172,142.206896552,0.0161111111111,33.0,mascotas/mascotas-033.png
7,164.928571429,192.714285714,228.357142857,0.0155555555556,33.0,mascotas/mascotas-033.png
0,23.5627306273,27.7269372694,48.6494464945,0.300555555556,34.0,mascotas/mascotas-034.png
1,33.164785553,43.7878103837,77.2009029345,0.246666666667,34.0,mascotas/mascotas-034.png
2,42.5182186235,63.2024291498,111.489878543,0.137222222222,34.0,mascotas/mascotas-034.png
3,56.3514644351,86.7405857741,145.472803347,0.132777777778,34.0,mascotas/mascotas-034.png
4,64.3279569892,63.247311828,74.188172043,0.103333333333,34.0,mascotas/mascotas-034.png
5,71.8333333333,120.083333333,198.80952381,0.0466666666667,34.0,mascotas/mascotas-034.png
6,127.0,134.75,152.125,0.0222222222222,34.0,mascotas/mascotas-034.png
7,190.157894737,201.105263158,223.842105263,0.0105555555556,34.0,mascotas/mascotas-034.png
0,54.2222222222,74.2239316239,118.882051282,0.325,35.0,mascotas/mascotas-035.png
1,23.93,26.6875,43.88,0.222222222222,35.0,mascotas/mascotas-035.png
2,40.1946564885,48.2557251908,75.6908396947,0.145555555556,35.0,mascotas/mascotas-035.png
3,190.068181818,196.471590909,220.9375,0.0977777777778,35.0,mascotas/mascotas-035.png
4,56.2222222222,89.8888888889,160.564814815,0.06,35.0,mascotas/mascotas-035.png
5,156.118811881,162.504950495,188.366336634,0.0561111111111,35.0,mascotas/mascotas-035.png
6,116.223404255,121.234042553,147.5,0.0522222222222,35.0,mascotas/mascotas-035.png
7,72.2567567568,122.310810811,204.378378378,0.0411111111111,35.0,mascotas/mascotas-035.png
0,54.799522673,78.9021479714,128.670644391,0.232777777778,36.0,mascotas/mascotas-036.png
1,23.7569832402,26.6229050279,44.3631284916,0.198888888889,36.0,mascotas/mascotas-036.png
2,44.2929936306,63.6719745223,109.156050955,0.174444444444,36.0,mascotas/mascotas-036.png
3,36.5309734513,45.3672566372,74.3407079646,0.125555555556,36.0,mascotas/mascotas-036.png
4,140.798657718,149.255033557,179.483221477,0.0827777777778,36.0,mascotas/mascotas-036.png
5,104.961832061,112.480916031,142.496183206,0.0727777777778,36.0,mascotas/mascotas-036.png
6,180.681034483,187.215517241,213.301724138,0.0644444444444,36.0,mascotas/mascotas-036.png
7,63.1724137931,109.16091954,186.045977011,0.0483333333333,36.0,mascotas/mascotas-036.png
0,55.0390879479,77.3713355049,122.708469055,0.341111111111,37.0,mascotas/mascotas-037.png
1,27.2374727669,31.3899782135,52.2592592593,0.255,37.0,mascotas/mascotas-037.png
2,40.5318181818,54.3727272727,94.4681818182,0.122222222222,37.0,mascotas/mascotas-037.png
3,190.68452381,199.178571429,226.160714286,0.0933333333333,37.0,mascotas/mascotas-037.png
4,109.961538462,116.711538462,148.432692308,0.0577777777778,37.0,mascotas/mascotas-037.png
5,51.2427184466,92.0873786408,165.524271845,0.0572222222222,37.0,mascotas/mascotas-037.png
6,151.15942029,159.985507246,190.31884058,0.0383333333333,37.0,mascotas/mascotas-037.png
7,78.1746031746,133.507936508,217.174603175,0.035,37.0,mascotas/mascotas-037.png
0,20.2915980231,24.6095551895,46.4003294893,0.336666666667,38.0,mascotas/mascotas-038.png
1,36.1724845996,44.5133470226,71.8480492813,0.270555555556,38.0,mascotas/mascotas-038.png
2,44.110701107,67.9520295203,110.745387454,0.151111111111,38.0,mascotas/mascotas-038.png
3,63.2678571429,97.8154761905,156.511904762,0.0933333333333,38.0,mascotas/mascotas-038.png
